video_id,video_title,channel_name,category,publish_date,views,likes,comments,duration_seconds,country,is_trending,engagement_rate
VID_2580,Trending Video 2580,Channel_69,Sports,2023-04-18 11:00:00,5020231,696546,142711,2518,India,Yes,14.23
VID_2581,Trending Video 2581,Channel_116,Music,2023-04-18 12:00:00,22057691,1227240,60685,1604,Canada,Yes,4.75
VID_2582,Trending Video 2582,Channel_383,Gaming,2023-04-18 13:00:00,41603218,874352,194545,1451,UK,Yes,5.92
VID_2583,Trending Video 2583,Channel_588,Vlogs,2023-04-18 14:00:00,331219,1716125,8984,1360,UK,Yes,4.97
VID_2584,Trending Video 2584,Channel_108,Gaming,2023-04-18 15:00:00,48550930,371743,223254,1924,Pakistan,Yes,7.77
VID_2585,Trending Video 2585,Channel_643,Entertainment,2023-04-18 16:00:00,13510910,552687,25445,270,UK,No,13.37
VID_2586,Trending Video 2586,Channel_13,Sports,2023-04-18 17:00:00,30948986,971750,82469,1732,India,No,3.22
VID_2587,Trending Video 2587,Channel_608,News,2023-04-18 18:00:00,6224575,479273,104679,770,India,Yes,10.97
VID_2588,Trending Video 2588,Channel_728,Entertainment,2023-04-18 19:00:00,29152440,138354,151729,687,Australia,Yes,4.18
VID_2589,Trending Video 2589,Channel_667,Education,2023-04-18 20:00:00,40681162,338643,176329,1150,USA,Yes,11.21
VID_2590,Trending Video 2590,Channel_610,Music,2023-04-18 21:00:00,13506040,162851,135888,2437,Canada,Yes,14.82
VID_2591,Trending Video 2591,Channel_82,Entertainment,2023-04-18 22:00:00,47938302,1943013,244575,2712,USA,Yes,7.63
VID_2592,Trending Video 2592,Channel_446,Sports,2023-04-18 23:00:00,17306602,1031620,268845,480,India,Yes,11.68
VID_2593,Trending Video 2593,Channel_606,Entertainment,2023-04-19 00:00:00,17508117,1859702,22346,354,India,Yes,9.38
VID_2594,Trending Video 2594,Channel_620,Gaming,2023-04-19 01:00:00,46065581,80014,36293,1997,Canada,Yes,6.04
VID_2595,Trending Video 2595,Channel_616,Music,2023-04-19 02:00:00,46778394,1993190,21247,161,Canada,Yes,5.09
VID_2596,Trending Video 2596,Channel_506,Education,2023-04-19 03:00:00,36175960,1619116,17439,2919,Pakistan,Yes,2.98
VID_2597,Trending Video 2597,Channel_268,News,2023-04-19 04:00:00,33393348,1353601,150029,897,USA,Yes,9.18
VID_2598,Trending Video 2598,Channel_770,Music,2023-04-19 05:00:00,25808824,874157,74372,1898,Canada,Yes,11.85
VID_2599,Trending Video 2599,Channel_576,Tech,2023-04-19 06:00:00,17004671,841226,141108,228,India,No,2.52
VID_2600,Trending Video 2600,Channel_222,Gaming,2023-04-19 07:00:00,1138259,1985131,181812,3535,USA,No,6.2
VID_2601,Trending Video 2601,Channel_46,Entertainment,2023-04-19 08:00:00,13138940,1748230,128747,2003,USA,Yes,10.53
VID_2602,Trending Video 2602,Channel_30,Music,2023-04-19 09:00:00,19492588,1447404,100256,397,Canada,Yes,10.9
VID_2603,Trending Video 2603,Channel_401,Vlogs,2023-04-19 10:00:00,27075507,1262649,112827,1588,India,Yes,1.97
VID_2604,Trending Video 2604,Channel_697,Entertainment,2023-04-19 11:00:00,29044161,42951,85594,3299,UK,No,14.06
VID_2605,Trending Video 2605,Channel_546,Gaming,2023-04-19 12:00:00,41080856,729278,105355,802,USA,Yes,12.8
VID_2606,Trending Video 2606,Channel_729,Sports,2023-04-19 13:00:00,16991271,95750,244217,1630,Australia,Yes,4.62
VID_2607,Trending Video 2607,Channel_700,Sports,2023-04-19 14:00:00,11026882,181459,159990,2925,USA,No,12.48
VID_2608,Trending Video 2608,Channel_270,Vlogs,2023-04-19 15:00:00,27333802,1388803,80595,169,USA,No,10.41
VID_2609,Trending Video 2609,Channel_95,Gaming,2023-04-19 16:00:00,17692987,1755247,180390,2572,Australia,Yes,10.68
VID_2610,Trending Video 2610,Channel_97,News,2023-04-19 17:00:00,34775831,617439,188800,3501,Australia,Yes,4.53
VID_2611,Trending Video 2611,Channel_109,Sports,2023-04-19 18:00:00,43399384,1930963,72207,565,UK,No,7.41
VID_2612,Trending Video 2612,Channel_631,Sports,2023-04-19 19:00:00,37770092,1235293,13005,1532,Canada,Yes,3.7
VID_2613,Trending Video 2613,Channel_648,Tech,2023-04-19 20:00:00,36071981,1672229,223688,1933,India,No,1.14
VID_2614,Trending Video 2614,Channel_377,Tech,2023-04-19 21:00:00,29941348,1352863,49230,2381,USA,No,10.43
VID_2615,Trending Video 2615,Channel_774,News,2023-04-19 22:00:00,45884358,1461853,132671,1985,Australia,Yes,9.73
VID_2616,Trending Video 2616,Channel_136,Music,2023-04-19 23:00:00,11043781,322577,6679,707,UK,Yes,3.69
VID_2617,Trending Video 2617,Channel_222,Music,2023-04-20 00:00:00,13146170,1262855,190040,516,UK,Yes,1.51
VID_2618,Trending Video 2618,Channel_196,Sports,2023-04-20 01:00:00,48211105,1997098,36840,2491,Australia,No,10.53
VID_2619,Trending Video 2619,Channel_559,Tech,2023-04-20 02:00:00,22969312,300045,297237,1225,USA,Yes,3.1
VID_2620,Trending Video 2620,Channel_666,Sports,2023-04-20 03:00:00,33319202,926864,205194,1970,UK,No,11.93
VID_2621,Trending Video 2621,Channel_341,Gaming,2023-04-20 04:00:00,4631704,1857768,84738,2497,India,No,14.83
VID_2622,Trending Video 2622,Channel_625,Entertainment,2023-04-20 05:00:00,17959574,1272973,91943,2783,UK,Yes,7.47
VID_2623,Trending Video 2623,Channel_572,Sports,2023-04-20 06:00:00,29864361,1729013,242737,3045,USA,No,3.39
VID_2624,Trending Video 2624,Channel_469,Vlogs,2023-04-20 07:00:00,49860809,79370,60747,1731,Pakistan,Yes,3.72
VID_2625,Trending Video 2625,Channel_617,News,2023-04-20 08:00:00,15487942,801539,15829,708,USA,Yes,14.07
VID_2626,Trending Video 2626,Channel_626,Tech,2023-04-20 09:00:00,13314059,815867,96221,662,USA,Yes,5.98
VID_2627,Trending Video 2627,Channel_489,News,2023-04-20 10:00:00,33064792,722954,174795,1619,USA,Yes,9.26
VID_2628,Trending Video 2628,Channel_792,Music,2023-04-20 11:00:00,28326462,1464740,97700,3238,Australia,Yes,14.46
VID_2629,Trending Video 2629,Channel_697,Entertainment,2023-04-20 12:00:00,744668,865497,128141,1794,Canada,No,9.16
VID_2630,Trending Video 2630,Channel_474,Education,2023-04-20 13:00:00,17784386,26291,80368,130,Australia,Yes,6.88
VID_2631,Trending Video 2631,Channel_286,Sports,2023-04-20 14:00:00,33848321,524335,276666,2798,Australia,No,7.95
VID_2632,Trending Video 2632,Channel_734,News,2023-04-20 15:00:00,20228222,414132,189653,1483,India,Yes,9.74
VID_2633,Trending Video 2633,Channel_56,News,2023-04-20 16:00:00,24198059,1087499,137922,1960,India,Yes,4.14
VID_2634,Trending Video 2634,Channel_255,Education,2023-04-20 17:00:00,39242303,1605058,230425,3584,Australia,Yes,4.14
VID_2635,Trending Video 2635,Channel_66,Music,2023-04-20 18:00:00,172149,1302299,215527,1099,Pakistan,No,12.72
VID_2636,Trending Video 2636,Channel_46,News,2023-04-20 19:00:00,49602291,861079,16627,172,Pakistan,Yes,5.64
VID_2637,Trending Video 2637,Channel_796,Gaming,2023-04-20 20:00:00,48135419,1843815,214916,577,Australia,Yes,4.55
VID_2638,Trending Video 2638,Channel_353,Music,2023-04-20 21:00:00,25345379,877158,270533,2146,UK,Yes,11.25
VID_2639,Trending Video 2639,Channel_262,Education,2023-04-20 22:00:00,31652324,234059,237499,3368,India,Yes,12.69
VID_2640,Trending Video 2640,Channel_82,Entertainment,2023-04-20 23:00:00,27389960,338806,70352,2369,India,Yes,12.4
VID_2641,Trending Video 2641,Channel_294,Entertainment,2023-04-21 00:00:00,38839723,365865,150957,400,India,No,12.1
VID_2642,Trending Video 2642,Channel_565,Sports,2023-04-21 01:00:00,44540965,309868,41917,3407,Pakistan,No,5.79
VID_2643,Trending Video 2643,Channel_231,Sports,2023-04-21 02:00:00,9665075,1547313,271334,1026,Canada,Yes,0.86
VID_2644,Trending Video 2644,Channel_724,Gaming,2023-04-21 03:00:00,1938556,345094,116992,3531,Canada,Yes,11.56
VID_2645,Trending Video 2645,Channel_444,Gaming,2023-04-21 04:00:00,48329929,667059,36700,2436,UK,Yes,0.93
VID_2646,Trending Video 2646,Channel_446,Entertainment,2023-04-21 05:00:00,3032464,328315,218114,154,Canada,Yes,9.35
VID_2647,Trending Video 2647,Channel_727,Music,2023-04-21 06:00:00,32735662,646878,90705,3131,Australia,Yes,4.61
VID_2648,Trending Video 2648,Channel_333,Sports,2023-04-21 07:00:00,2846436,688542,27302,1904,India,No,9.09
VID_2649,Trending Video 2649,Channel_41,Gaming,2023-04-21 08:00:00,46257225,1685745,109690,240,India,Yes,10.76
VID_2650,Trending Video 2650,Channel_337,Education,2023-04-21 09:00:00,45826910,105403,230957,96,Pakistan,No,2.51
VID_2651,Trending Video 2651,Channel_753,Tech,2023-04-21 10:00:00,47359854,595253,48230,820,Australia,No,9.15
VID_2652,Trending Video 2652,Channel_55,News,2023-04-21 11:00:00,48471961,1918779,238833,2674,USA,Yes,2.93
VID_2653,Trending Video 2653,Channel_75,Sports,2023-04-21 12:00:00,23793239,1377336,196338,1453,Pakistan,Yes,11.36
VID_2654,Trending Video 2654,Channel_373,Music,2023-04-21 13:00:00,28586950,1491786,131882,2405,USA,No,4.49
VID_2655,Trending Video 2655,Channel_699,Education,2023-04-21 14:00:00,23653333,1791352,12428,566,Australia,Yes,11.82
VID_2656,Trending Video 2656,Channel_619,Tech,2023-04-21 15:00:00,47907072,1894991,32403,1622,Canada,Yes,9.82
VID_2657,Trending Video 2657,Channel_300,News,2023-04-21 16:00:00,20559763,727901,30724,366,India,No,12.01
VID_2658,Trending Video 2658,Channel_337,Music,2023-04-21 17:00:00,656874,686740,249579,1735,UK,Yes,7.09
VID_2659,Trending Video 2659,Channel_799,Tech,2023-04-21 18:00:00,7145243,781368,44735,832,Australia,Yes,14.82
VID_2660,Trending Video 2660,Channel_476,Sports,2023-04-21 19:00:00,49808174,1106918,31165,3447,USA,No,9.35
VID_2661,Trending Video 2661,Channel_582,Music,2023-04-21 20:00:00,12587091,1446623,174212,178,Pakistan,No,13.32
VID_2662,Trending Video 2662,Channel_732,News,2023-04-21 21:00:00,44445530,402144,188849,3182,Australia,No,9.63
VID_2663,Trending Video 2663,Channel_595,Sports,2023-04-21 22:00:00,32011629,866030,42643,2561,USA,No,0.82
VID_2664,Trending Video 2664,Channel_663,Tech,2023-04-21 23:00:00,38161945,1502955,252653,850,Australia,Yes,4.36
VID_2665,Trending Video 2665,Channel_726,News,2023-04-22 00:00:00,20168410,1854628,112017,1761,India,Yes,14.75
VID_2666,Trending Video 2666,Channel_88,Gaming,2023-04-22 01:00:00,15315225,1674893,233478,2302,Pakistan,Yes,0.69
VID_2667,Trending Video 2667,Channel_245,Tech,2023-04-22 02:00:00,9884773,1548317,38624,1519,Pakistan,Yes,10.51
VID_2668,Trending Video 2668,Channel_527,News,2023-04-22 03:00:00,1655009,753928,75047,1828,Australia,No,6.73
VID_2669,Trending Video 2669,Channel_248,Sports,2023-04-22 04:00:00,45939869,103964,29867,1343,India,No,12.5
VID_2670,Trending Video 2670,Channel_72,Tech,2023-04-22 05:00:00,44460300,267426,44159,2713,India,Yes,6.69
VID_2671,Trending Video 2671,Channel_754,Entertainment,2023-04-22 06:00:00,7480971,857157,253283,3564,India,No,5.91
VID_2672,Trending Video 2672,Channel_614,Gaming,2023-04-22 07:00:00,31306269,1533583,289661,1443,UK,No,8.52
VID_2673,Trending Video 2673,Channel_238,Vlogs,2023-04-22 08:00:00,29599083,1060003,169159,2255,Pakistan,Yes,14.48
VID_2674,Trending Video 2674,Channel_755,Vlogs,2023-04-22 09:00:00,20278031,162932,36827,3149,Australia,No,6.9
VID_2675,Trending Video 2675,Channel_608,News,2023-04-22 10:00:00,32853750,106545,249328,1034,India,Yes,7.72
VID_2676,Trending Video 2676,Channel_100,Sports,2023-04-22 11:00:00,14380533,139243,244602,3515,Pakistan,Yes,3.42
VID_2677,Trending Video 2677,Channel_11,Education,2023-04-22 12:00:00,20266612,1895980,252919,616,Pakistan,Yes,0.64
VID_2678,Trending Video 2678,Channel_23,Education,2023-04-22 13:00:00,2456328,1007067,152545,1981,Pakistan,No,1.18
VID_2679,Trending Video 2679,Channel_738,Education,2023-04-22 14:00:00,48799081,999200,37079,772,UK,Yes,5.27
VID_2680,Trending Video 2680,Channel_423,News,2023-04-22 15:00:00,2301427,1246426,256752,40,UK,Yes,2.73
VID_2681,Trending Video 2681,Channel_91,Sports,2023-04-22 16:00:00,6256168,498747,164525,1341,UK,No,0.76
VID_2682,Trending Video 2682,Channel_135,Music,2023-04-22 17:00:00,34853177,908732,161629,358,UK,Yes,3.11
VID_2683,Trending Video 2683,Channel_731,Sports,2023-04-22 18:00:00,47475856,113781,5322,1453,India,Yes,14.95
VID_2684,Trending Video 2684,Channel_352,News,2023-04-22 19:00:00,41186957,1401742,68672,546,UK,No,12.73
VID_2685,Trending Video 2685,Channel_518,Vlogs,2023-04-22 20:00:00,34853144,1937735,191946,2755,Pakistan,Yes,2.21
VID_2686,Trending Video 2686,Channel_59,Entertainment,2023-04-22 21:00:00,21537608,1473413,100856,1658,USA,Yes,2.87
VID_2687,Trending Video 2687,Channel_797,News,2023-04-22 22:00:00,2742476,707284,292429,3208,Pakistan,No,6.97
VID_2688,Trending Video 2688,Channel_601,Entertainment,2023-04-22 23:00:00,47177689,720810,114244,2337,Australia,Yes,1.01
VID_2689,Trending Video 2689,Channel_163,Vlogs,2023-04-23 00:00:00,24064904,677554,229062,2280,USA,Yes,0.84
VID_2690,Trending Video 2690,Channel_681,Gaming,2023-04-23 01:00:00,22663481,13272,128323,897,Pakistan,Yes,1.95
VID_2691,Trending Video 2691,Channel_591,Music,2023-04-23 02:00:00,48480394,300700,98083,2411,UK,Yes,1.22
VID_2692,Trending Video 2692,Channel_555,Music,2023-04-23 03:00:00,20949720,217576,263992,1328,USA,Yes,11.83
VID_2693,Trending Video 2693,Channel_75,Music,2023-04-23 04:00:00,10700946,867645,264277,1001,Australia,Yes,8.56
VID_2694,Trending Video 2694,Channel_794,Gaming,2023-04-23 05:00:00,18168697,391804,156695,2301,Australia,Yes,14.5
VID_2695,Trending Video 2695,Channel_430,Vlogs,2023-04-23 06:00:00,18076329,1458006,59380,1169,Canada,Yes,14.11
VID_2696,Trending Video 2696,Channel_57,Education,2023-04-23 07:00:00,19335813,1975940,54697,2237,UK,Yes,6.13
VID_2697,Trending Video 2697,Channel_2,Gaming,2023-04-23 08:00:00,33801817,1078530,66030,2955,Canada,Yes,2.63
VID_2698,Trending Video 2698,Channel_349,Vlogs,2023-04-23 09:00:00,15718982,478182,131094,667,Australia,No,5.61
VID_2699,Trending Video 2699,Channel_679,News,2023-04-23 10:00:00,3808700,664428,39670,1027,India,No,0.74
VID_2700,Trending Video 2700,Channel_94,Music,2023-04-23 11:00:00,46880961,1581769,266519,912,Pakistan,Yes,6.35
VID_2701,Trending Video 2701,Channel_560,Tech,2023-04-23 12:00:00,45405285,169634,117299,490,India,Yes,8.48
VID_2702,Trending Video 2702,Channel_273,Education,2023-04-23 13:00:00,5062801,951775,149432,1082,Pakistan,No,0.62
VID_2703,Trending Video 2703,Channel_427,News,2023-04-23 14:00:00,47014740,1329896,254815,192,India,Yes,5.38
VID_2704,Trending Video 2704,Channel_284,Entertainment,2023-04-23 15:00:00,25417398,924647,179031,1526,USA,Yes,8.06
VID_2705,Trending Video 2705,Channel_513,Tech,2023-04-23 16:00:00,40737102,1620985,152474,3123,Australia,Yes,6.56
VID_2706,Trending Video 2706,Channel_785,Sports,2023-04-23 17:00:00,18538976,1615711,299238,3399,USA,Yes,6.08
VID_2707,Trending Video 2707,Channel_571,Sports,2023-04-23 18:00:00,27927178,110344,41952,1900,USA,Yes,8.78
VID_2708,Trending Video 2708,Channel_178,Tech,2023-04-23 19:00:00,26853996,1164766,142626,2851,Canada,Yes,7.05
VID_2709,Trending Video 2709,Channel_438,Education,2023-04-23 20:00:00,40740810,1877569,237389,97,India,Yes,13.75
VID_2710,Trending Video 2710,Channel_347,Vlogs,2023-04-23 21:00:00,24865681,1996802,113039,1812,India,Yes,6.3
VID_2711,Trending Video 2711,Channel_151,News,2023-04-23 22:00:00,19075742,1774341,224055,2240,UK,No,7.67
VID_2712,Trending Video 2712,Channel_189,Sports,2023-04-23 23:00:00,20622662,776288,296977,3457,Australia,No,6.63
VID_2713,Trending Video 2713,Channel_703,Vlogs,2023-04-24 00:00:00,15305802,1605931,54200,2806,UK,No,6.53
VID_2714,Trending Video 2714,Channel_673,Education,2023-04-24 01:00:00,34217148,586797,80320,2421,India,Yes,9.89
VID_2715,Trending Video 2715,Channel_299,Vlogs,2023-04-24 02:00:00,7255756,1667640,20863,3358,Canada,Yes,2.87
VID_2716,Trending Video 2716,Channel_22,Gaming,2023-04-24 03:00:00,45619527,1190687,105454,1295,USA,No,13.19
VID_2717,Trending Video 2717,Channel_715,Music,2023-04-24 04:00:00,34003339,719032,255925,3222,UK,Yes,3.38
VID_2718,Trending Video 2718,Channel_778,Sports,2023-04-24 05:00:00,47737252,414015,135248,1746,Australia,Yes,9.7
VID_2719,Trending Video 2719,Channel_402,Sports,2023-04-24 06:00:00,2805895,1077346,69697,3535,USA,No,6.02
VID_2720,Trending Video 2720,Channel_721,Sports,2023-04-24 07:00:00,28346932,819773,184492,1012,Canada,No,11.24
VID_2721,Trending Video 2721,Channel_202,Music,2023-04-24 08:00:00,38956109,1664712,61643,3546,Canada,Yes,10.83
VID_2722,Trending Video 2722,Channel_337,Education,2023-04-24 09:00:00,8941527,1705562,38576,697,Pakistan,No,7.47
VID_2723,Trending Video 2723,Channel_306,Vlogs,2023-04-24 10:00:00,35464700,1932421,102647,549,UK,No,5.05
VID_2724,Trending Video 2724,Channel_289,Education,2023-04-24 11:00:00,22803596,701024,118443,434,Pakistan,No,14.9
VID_2725,Trending Video 2725,Channel_591,Music,2023-04-24 12:00:00,1665486,337361,255912,815,Canada,No,9.28
VID_2726,Trending Video 2726,Channel_170,Sports,2023-04-24 13:00:00,2422702,1068749,97838,563,Australia,No,12.58
VID_2727,Trending Video 2727,Channel_646,Music,2023-04-24 14:00:00,43883496,1692964,106718,3041,India,Yes,2.48
VID_2728,Trending Video 2728,Channel_199,Vlogs,2023-04-24 15:00:00,23390457,1025167,196378,521,Australia,Yes,8.11
VID_2729,Trending Video 2729,Channel_307,Sports,2023-04-24 16:00:00,32000620,80552,164523,1512,Pakistan,Yes,7.69
VID_2730,Trending Video 2730,Channel_798,Sports,2023-04-24 17:00:00,10800289,381480,257527,2592,UK,No,14.96
VID_2731,Trending Video 2731,Channel_161,Gaming,2023-04-24 18:00:00,39155367,717092,12586,3271,Australia,Yes,1.01
VID_2732,Trending Video 2732,Channel_210,Education,2023-04-24 19:00:00,12757811,201387,244093,2655,USA,No,5.59
VID_2733,Trending Video 2733,Channel_238,Sports,2023-04-24 20:00:00,6768828,4579,139473,1210,Australia,No,0.52
VID_2734,Trending Video 2734,Channel_243,Entertainment,2023-04-24 21:00:00,25472654,1990348,118613,2269,Pakistan,Yes,10.68
VID_2735,Trending Video 2735,Channel_459,Education,2023-04-24 22:00:00,772524,1379703,191788,2845,India,Yes,1.48
VID_2736,Trending Video 2736,Channel_199,Entertainment,2023-04-24 23:00:00,41879531,1470418,193164,3370,Canada,No,13.0
VID_2737,Trending Video 2737,Channel_305,Education,2023-04-25 00:00:00,41604813,366944,276628,2018,Canada,No,2.19
VID_2738,Trending Video 2738,Channel_333,Education,2023-04-25 01:00:00,49764298,202402,41469,2337,USA,No,2.99
VID_2739,Trending Video 2739,Channel_544,Tech,2023-04-25 02:00:00,10300043,1968143,134383,2495,Canada,No,1.97
VID_2740,Trending Video 2740,Channel_781,Gaming,2023-04-25 03:00:00,22851470,923165,32900,3079,UK,Yes,6.94
VID_2741,Trending Video 2741,Channel_747,Tech,2023-04-25 04:00:00,16957620,748502,236897,1714,UK,No,8.04
VID_2742,Trending Video 2742,Channel_796,Tech,2023-04-25 05:00:00,2413867,1481160,44131,1075,Pakistan,Yes,10.14
VID_2743,Trending Video 2743,Channel_693,Gaming,2023-04-25 06:00:00,19775485,777474,46129,873,Pakistan,No,0.85
VID_2744,Trending Video 2744,Channel_487,Music,2023-04-25 07:00:00,11454317,1995155,252558,427,UK,Yes,7.99
VID_2745,Trending Video 2745,Channel_776,Tech,2023-04-25 08:00:00,6595252,556927,292929,208,Australia,No,6.47
VID_2746,Trending Video 2746,Channel_702,Sports,2023-04-25 09:00:00,16733972,862480,17987,3184,UK,Yes,2.55
VID_2747,Trending Video 2747,Channel_585,Vlogs,2023-04-25 10:00:00,42182877,180819,228125,1100,USA,Yes,5.44
VID_2748,Trending Video 2748,Channel_250,Sports,2023-04-25 11:00:00,39035155,325506,107342,3005,Canada,Yes,13.07
VID_2749,Trending Video 2749,Channel_307,Gaming,2023-04-25 12:00:00,41479173,221763,274411,254,Pakistan,Yes,6.39
VID_2750,Trending Video 2750,Channel_655,News,2023-04-25 13:00:00,9120501,557980,5742,2537,Australia,Yes,4.65
VID_2751,Trending Video 2751,Channel_242,Education,2023-04-25 14:00:00,28645686,1092118,128773,2808,Pakistan,Yes,0.5
VID_2752,Trending Video 2752,Channel_128,Education,2023-04-25 15:00:00,4094924,536724,93732,3399,India,No,13.98
VID_2753,Trending Video 2753,Channel_416,Vlogs,2023-04-25 16:00:00,34164806,1142506,59810,220,UK,Yes,3.14
VID_2754,Trending Video 2754,Channel_796,Tech,2023-04-25 17:00:00,4005799,257021,284304,525,UK,Yes,13.04
VID_2755,Trending Video 2755,Channel_107,Gaming,2023-04-25 18:00:00,43399075,1165035,106889,2589,India,No,2.69
VID_2756,Trending Video 2756,Channel_315,Gaming,2023-04-25 19:00:00,28879807,1393185,265817,1339,UK,No,5.02
VID_2757,Trending Video 2757,Channel_539,Sports,2023-04-25 20:00:00,5466899,1284676,45556,2245,Canada,No,13.41
VID_2758,Trending Video 2758,Channel_434,Gaming,2023-04-25 21:00:00,41264876,1100038,299782,3187,Pakistan,Yes,7.08
VID_2759,Trending Video 2759,Channel_144,Tech,2023-04-25 22:00:00,6146199,51020,80852,2529,Pakistan,No,8.95
VID_2760,Trending Video 2760,Channel_733,Sports,2023-04-25 23:00:00,49416888,921378,167038,2232,Australia,Yes,1.15
VID_2761,Trending Video 2761,Channel_360,Entertainment,2023-04-26 00:00:00,28998571,703608,233764,3565,UK,No,0.73
VID_2762,Trending Video 2762,Channel_145,News,2023-04-26 01:00:00,19091923,228801,49286,2967,India,Yes,10.47
VID_2763,Trending Video 2763,Channel_120,Vlogs,2023-04-26 02:00:00,18725485,637648,267654,2603,India,Yes,1.7
VID_2764,Trending Video 2764,Channel_318,Entertainment,2023-04-26 03:00:00,11530131,20888,269903,2707,USA,Yes,6.44
VID_2765,Trending Video 2765,Channel_202,Tech,2023-04-26 04:00:00,32310730,139038,119648,1515,Australia,No,8.17
VID_2766,Trending Video 2766,Channel_219,Vlogs,2023-04-26 05:00:00,13719529,1096980,172392,2811,UK,Yes,0.76
VID_2767,Trending Video 2767,Channel_560,Entertainment,2023-04-26 06:00:00,45638812,1572450,203739,934,Australia,Yes,4.36
VID_2768,Trending Video 2768,Channel_225,Vlogs,2023-04-26 07:00:00,27117474,1048186,108470,2987,India,Yes,10.23
VID_2769,Trending Video 2769,Channel_70,Vlogs,2023-04-26 08:00:00,6602882,79209,180058,2105,Canada,No,5.99
VID_2770,Trending Video 2770,Channel_76,Sports,2023-04-26 09:00:00,4648850,1697980,119086,2561,Australia,No,10.29
VID_2771,Trending Video 2771,Channel_108,News,2023-04-26 10:00:00,16299366,1052995,64352,1408,India,No,1.51
VID_2772,Trending Video 2772,Channel_797,Education,2023-04-26 11:00:00,49409221,1029690,255423,3001,Australia,Yes,4.33
VID_2773,Trending Video 2773,Channel_547,Entertainment,2023-04-26 12:00:00,49293064,1384137,213910,546,Australia,No,12.27
VID_2774,Trending Video 2774,Channel_764,Vlogs,2023-04-26 13:00:00,4544886,1722714,77569,1571,India,No,13.48
VID_2775,Trending Video 2775,Channel_175,Entertainment,2023-04-26 14:00:00,19797660,224754,174106,1892,Canada,Yes,13.69
VID_2776,Trending Video 2776,Channel_797,Tech,2023-04-26 15:00:00,13862731,382312,110569,971,Australia,No,13.71
VID_2777,Trending Video 2777,Channel_748,Tech,2023-04-26 16:00:00,41510782,1284201,226946,2621,UK,No,2.43
VID_2778,Trending Video 2778,Channel_753,Music,2023-04-26 17:00:00,20020151,1502430,195537,2640,USA,No,6.37
VID_2779,Trending Video 2779,Channel_457,Vlogs,2023-04-26 18:00:00,7547327,879629,138998,3272,UK,No,5.93
VID_2780,Trending Video 2780,Channel_389,Music,2023-04-26 19:00:00,38522329,528292,185835,224,Australia,Yes,3.96
VID_2781,Trending Video 2781,Channel_278,Music,2023-04-26 20:00:00,5257429,507114,130114,2799,India,No,8.41
VID_2782,Trending Video 2782,Channel_750,Education,2023-04-26 21:00:00,26595149,889788,213604,2369,Australia,No,10.58
VID_2783,Trending Video 2783,Channel_76,News,2023-04-26 22:00:00,1265101,1239077,16717,3017,UK,Yes,4.5
VID_2784,Trending Video 2784,Channel_618,Vlogs,2023-04-26 23:00:00,43948905,761879,150801,2774,UK,No,12.33
VID_2785,Trending Video 2785,Channel_8,Tech,2023-04-27 00:00:00,47807806,487991,107991,443,India,Yes,13.43
VID_2786,Trending Video 2786,Channel_256,Entertainment,2023-04-27 01:00:00,3814296,619690,36459,2147,Canada,Yes,5.91
VID_2787,Trending Video 2787,Channel_77,Gaming,2023-04-27 02:00:00,7514190,1794743,80441,807,India,Yes,8.96
VID_2788,Trending Video 2788,Channel_321,Music,2023-04-27 03:00:00,39322529,1276981,86433,3169,Pakistan,No,12.77
VID_2789,Trending Video 2789,Channel_427,Entertainment,2023-04-27 04:00:00,34374917,70207,188011,1515,India,Yes,7.57
VID_2790,Trending Video 2790,Channel_497,News,2023-04-27 05:00:00,15073202,1316105,97819,3365,India,Yes,4.98
VID_2791,Trending Video 2791,Channel_244,Music,2023-04-27 06:00:00,15893576,1351951,11518,30,Australia,Yes,10.51
VID_2792,Trending Video 2792,Channel_691,Sports,2023-04-27 07:00:00,16740769,1208209,151153,2190,Canada,Yes,2.58
VID_2793,Trending Video 2793,Channel_162,Music,2023-04-27 08:00:00,3212672,1668279,23224,843,Canada,Yes,13.6
VID_2794,Trending Video 2794,Channel_7,Tech,2023-04-27 09:00:00,44778252,705422,72233,2962,Canada,No,6.16
VID_2795,Trending Video 2795,Channel_298,Entertainment,2023-04-27 10:00:00,46264744,702953,60145,2020,UK,Yes,14.89
VID_2796,Trending Video 2796,Channel_359,Sports,2023-04-27 11:00:00,7898752,470951,77741,2298,Canada,No,9.91
VID_2797,Trending Video 2797,Channel_48,Vlogs,2023-04-27 12:00:00,28612356,97858,157005,1432,Pakistan,Yes,12.04
VID_2798,Trending Video 2798,Channel_9,Music,2023-04-27 13:00:00,22329400,896351,114740,3195,Pakistan,Yes,2.02
VID_2799,Trending Video 2799,Channel_766,Sports,2023-04-27 14:00:00,14107084,292946,242257,2876,India,Yes,6.82
VID_2800,Trending Video 2800,Channel_291,Tech,2023-04-27 15:00:00,38176551,238625,174890,1961,Australia,Yes,14.01
VID_2801,Trending Video 2801,Channel_604,Tech,2023-04-27 16:00:00,9730842,1655007,261940,3141,Australia,Yes,4.27
VID_2802,Trending Video 2802,Channel_696,Tech,2023-04-27 17:00:00,32507602,690759,20960,3411,Canada,Yes,9.51
VID_2803,Trending Video 2803,Channel_491,Vlogs,2023-04-27 18:00:00,19177383,1090954,272368,1818,USA,No,11.38
